subset,algorithm,image,psnr,ssim,entropy,edge_vis,niqe,time_ms
outdoor,DCP,0051_0.95_0.12.jpg,24.608260350077728,0.9421337246894836,6.365130790150897,0.553846494138465,,28.89497699993626
outdoor,DCP-Improved,0051_0.95_0.12.jpg,28.007111727400126,0.9553313851356506,6.359581078053471,0.5660384870603848,,87.87315899996884
outdoor,DCP,0052_0.9_0.16.jpg,18.047740010466146,0.8576663136482239,6.908373284972005,0.41487483530961794,,41.679770999962784
outdoor,DCP-Improved,0052_0.9_0.16.jpg,20.336011019628852,0.910288393497467,6.732960929057417,0.4125494071146245,,119.547257000022
outdoor,DCP,0053_0.9_0.12.jpg,17.541095751848545,0.8608989715576172,6.696564113354554,0.3821094439541041,,28.460621000022
outdoor,DCP-Improved,0053_0.9_0.12.jpg,19.46558027186065,0.9065319895744324,6.64607262514062,0.3932171226831421,,90.69947900002262
outdoor,DCP,0054_0.85_0.16.jpg,14.715668131927732,0.8595185279846191,7.319029219921718,0.7301747401017474,,29.749601000048642
outdoor,DCP-Improved,0054_0.85_0.16.jpg,18.0532736276337,0.906080424785614,7.496477491791437,0.7491705374917054,,87.6874760000419
outdoor,DCP,0055_0.85_0.12.jpg,16.168845206820116,0.8431064486503601,7.41032495114741,0.5591635483160907,,29.02007499994852
outdoor,DCP-Improved,0055_0.85_0.12.jpg,18.64147364205613,0.8615212440490723,7.491346808544394,0.5587365177195686,,86.90734699996483
outdoor,DCP,0056_0.8_0.16.jpg,12.777329727479746,0.7809250950813293,7.158477538830786,0.427814192077515,,46.839546000001064
outdoor,DCP-Improved,0056_0.8_0.16.jpg,15.77334490253109,0.8875997066497803,7.173278534459172,0.35293815901966374,,138.2855340000333
outdoor,DCP,0057_0.8_0.12.jpg,17.154017136191857,0.8648934960365295,7.5302777742446345,0.8643627558881796,,28.975138999953742
outdoor,DCP-Improved,0057_0.8_0.12.jpg,17.957941583559972,0.873382568359375,7.606843896200621,0.8611314109619195,,81.46121400000084
outdoor,DCP,0058_0.8_0.2.jpg,22.760811899332694,0.9349527359008789,7.271794347896982,0.6971917634712119,,42.6325309999811
